user_id,account,password,birth_year,gender,favorite_movies
1,user_000001,fNX89c,1958,Female,260|2571|1196|541|1214|1240|1253|1200|1199|741
495,user_000495,nQqcMo,1962,Male,1610|2571|1242
496,user_000496,aLJlrC,1998,Female,589|587|3785
497,user_000497,OxEJGG,1963,Other,3948|110|369
498,user_000498,2vJTjT,2004,Female,150|1282|2070
499,user_000499,ZcmUZu,1963,Female,1704|1672|1225
500,user_000500,Kwf57R,1954,Female,2052|1704|1654
501,user_000501,BvBDEh,1964,Male,1230|1197|551
502,user_000502,HXu4Oc,1960,Male,2028|2875|1704
503,user_000503,igAUov,1951,Male,593|3160|1304
504,user_000504,Zc4Iaq,1962,Male,3753|410|2124
505,user_000505,2N7Hbk,2000,Female,3489|1387|541
506,user_000506,hD1Wau,1962,Other,593|2676|3174
507,user_000507,IHywdL,1977,Female,1893|2858|1193
508,user_000508,ANdMgD,1998,Male,3740|3770|1199
509,user_000509,4gVnVa,1961,Male,1358|2560|593
510,user_000510,Ctlpyk,1978,Male,1396|1517|1805
511,user_000511,KKa6Sw,1968,Other,3176|43|2686
512,user_000512,AOP0PL,1966,Male,2184|2311|2414
513,user_000513,FNI9Rw,1976,Male,1517|2858|1701
514,user_000514,UWCtsD,1993,Male,2841|2987|2396
515,user_000515,Zorpdo,2008,Female,3683|36|965
516,user_000516,GsmZgE,1970,Female,3341|589|913
517,user_000517,DQHYx0,1968,Female,900|440|1246
518,user_000518,778nbX,1992,Male,3668|2858|1207
519,user_000519,v7uwFd,1989,Other,1541|3114|631
520,user_000520,HZW4eE,1981,Female,2761|541|17
521,user_000521,eGfF0D,1982,Male,1617|1252|1210
522,user_000522,7XMyoc,1993,Male,2916|3638|457
523,user_000523,SzQAWk,1961,Male,1214|1036|3307
524,user_000524,J4bCCU,1997,Male,1035|3265|908
525,user_000525,a0DAAI,1963,Female,3578|1214|951
526,user_000526,tLOhC6,2006,Male,110|1089|1912
527,user_000527,aAL5Ab,1968,Male,2144|2858|3067
528,user_000528,wD2t7L,1995,Other,3147|3793|2406
529,user_000529,p9KLp8,1976,Other,1225|926|1610
530,user_000530,gwSqym,1974,Male,3704|3700|480
531,user_000531,lx4fXi,1978,Male,2700|2294|858
532,user_000532,odrviA,1985,Female,2916|714|3925
533,user_000533,5GDg8L,2007,Female,3760|1256|912
534,user_000534,Ef3hO6,1956,Male,2291|648|1196
535,user_000535,PggFWK,1995,Female,3543|608|2013
536,user_000536,ggDXQ4,1984,Female,2640|1982|592
537,user_000537,4vcDgI,1958,Female,2677|1304|2336
538,user_000538,FHL4eV,1990,Other,2944|1019|2355
539,user_000539,Xjv4uG,1981,Male,2116|2355|110
540,user_000540,yQ2Ka4,1955,Male,745|1206|104
541,user_000541,MMOZkY,1967,Female,3114|3147|357
542,user_000542,EFbN5Y,1997,Other,1884|1580|589
543,user_000543,8sdQtM,1986,Male,1276|273|31
544,user_000544,ZWUeZE,1972,Male,368|1204|1947
545,user_000545,qtDICM,2009,Other,356|24|2716
546,user_000546,JDZEoO,1980,Male,2874|1449|3604
547,user_000547,PkQvxY,1993,Male,2997|1356|2571
548,user_000548,msHaRe,1988,Female,1249|2288|3576
549,user_000549,oigvXg,1953,Male,490|2176|1275
550,user_000550,ZoaCiM,1971,Female,2857|353|3435
551,user_000551,PL3kc8,1957,Other,593|1680|364
552,user_000552,XBIgCF,1991,Male,3444|2826|410
553,user_000553,GbuK4g,1965,Female,745|728|587
554,user_000554,NuTGb4,1951,Other,1193|3948|2959
555,user_000555,itec7y,1972,Male,3911|2987|588
556,user_000556,Ox0ACX,1976,Female,1371|2140|1080
557,user_000557,o5enAb,1954,Female,3700|1690|589
558,user_000558,7EjuAZ,1980,Female,1203|1794|3350
559,user_000559,iaaiRW,1973,Male,924|593|1674
560,user_000560,R1e8FR,2006,Other,1580|3178|2406
561,user_000561,MLEbRw,1955,Female,3948|3753|50
562,user_000562,grhnbq,1958,Male,3267|1214|2028
563,user_000563,9ZKchb,1958,Male,2012|2080|1748
564,user_000564,bUaIzF,2006,Female,3471|2324|3062
565,user_000565,8isAtN,2008,Other,1097|3510|3793
566,user_000566,cHEbMr,1972,Female,2058|1617|1784
567,user_000567,Wgtotn,1990,Male,2193|3704|2393
568,user_000568,aJXbgR,1970,Male,593|527|3893
569,user_000569,gIxrLI,1964,Male,2805|516|1580
570,user_000570,8mPEIr,1970,Male,3753|1213|3100
571,user_000571,NuJvmL,1989,Male,2174|47|1358
572,user_000572,SaWj3L,2005,Male,2006|3861|3916
573,user_000573,Oa0ASb,1957,Male,1625|2692|2267
574,user_000574,NBamKQ,1990,Female,608|527|1
575,user_000575,BzwU4a,1995,Male,1923|1376|1876
576,user_000576,xPxf92,1998,Male,1956|2352|2396
577,user_000577,ORIpRl,1970,Female,1961|1500|1923
578,user_000578,8ELRct,1969,Male,318|296|3948
579,user_000579,acXzzj,2006,Male,3868|1265|1220
580,user_000580,SKYr5W,1955,Male,858|3342|1299
581,user_000581,3kYdIX,1958,Male,852|1907|3809
582,user_000582,SIeYBw,1957,Male,1210|3798|3623
583,user_000583,go7oSS,1955,Female,1094|3526|3159
584,user_000584,aTVjwM,1979,Male,1721|36|2858
585,user_000585,Eex7hJ,1997,Female,29|3578|2916
586,user_000586,ZKOz6L,1967,Female,29|541|2529
587,user_000587,7Rph1f,1997,Male,555|1954|1956
588,user_000588,LxW3b3,1988,Female,21|3102|3359
589,user_000589,94pdJ4,1990,Male,1500|996|1270
590,user_000590,7a0P86,2005,Male,1280|2908|3594
591,user_000591,CE6pXL,1970,Male,527|2336|3370
592,user_000592,X8b55O,1979,Male,50|1799|260
593,user_000593,9j5ZvB,1975,Male,1542|1183|1897
594,user_000594,oWlori,1994,Female,1968|2144|1230
595,user_000595,hGAmhO,1966,Other,1411|2353|1834
596,user_000596,HSR5oP,1984,Female,3755|3578|1259
597,user_000597,h5wYiR,1956,Other,3203|2716|913
598,user_000598,WQdjvC,2000,Male,1610|2700|2333
599,user_000599,AO3DxB,1968,Male,527|318|1944
600,user_000600,IL4TCY,1990,Female,2716|3101|1997
601,user_000601,WNPI62,1966,Female,3897|2122|1094
602,user_000602,wnzm0m,1957,Female,1206|1077|3638
603,user_000603,a0fYvu,1975,Female,377|920|3952
604,user_000604,azi6M3,2000,Male,368|95|1240
605,user_000605,4R0Krl,2003,Male,2881|1909|2058
606,user_000606,6u3fQl,1986,Male,2804|1220|10
607,user_000607,1zW6f9,1969,Male,2858|2028|3386
608,user_000608,wDrMKB,1951,Male,3753|2302|480
609,user_000609,eM0LOn,1956,Male,32|1909|527
610,user_000610,I5XQ1r,2008,Male,3114|3683|3751
611,user_000611,db0G9d,2007,Male,2908|1923|1356
612,user_000612,zpozJZ,1955,Female,3578|1259|2791
613,user_000613,YzqWhI,1968,Female,1233|589|2243
614,user_000614,ooF0bV,1978,Male,1029|2085|1019
615,user_000615,7ktOEx,2004,Male,1256|1200|1265
616,user_000616,DERvvI,1956,Female,2791|2858|480
617,user_000617,a91bvE,1952,Male,1212|1086|904
618,user_000618,Fqi6u0,1951,Female,3481|3578|2791
619,user_000619,bPeVNR,1958,Female,2797|1196|1244
620,user_000620,vW9146,2004,Male,296|2321|2706
621,user_000621,DykbiN,2003,Female,1261|3751|2328
622,user_000622,nKZC5j,1952,Male,1213|2028|1193
623,user_000623,FBE29y,1960,Male,3950|2997|3911
624,user_000624,8z3Ije,1965,Female,541|1365|1321
625,user_000625,6HgTiJ,1979,Male,838|3257|3088
626,user_000626,ZTVFli,1963,Other,1089|1408|2706
627,user_000627,jaEOhD,1996,Female,2173|2105|2968
628,user_000628,1oMJGT,1958,Male,2997|1500|3255
629,user_000629,50OTOg,1968,Male,2137|1028|2384
630,user_000630,GZ46eQ,1997,Male,1079|17|3668
631,user_000631,4J1vnV,1998,Male,953|1947|1019
632,user_000632,UG7DYG,1991,Male,2916|2628|1584
633,user_000633,e4g7Lf,1981,Other,3948|1221|2908
634,user_000634,Bze1gi,2001,Male,317|1035|2430
635,user_000635,Z0l0M9,1992,Female,3678|1225|3183
636,user_000636,ORdN3x,1977,Female,2746|2513|3156
637,user_000637,XH7u9W,1973,Male,110|1394|520
638,user_000638,sUFizB,1987,Male,1196|1290|1270
639,user_000639,x1mzYg,1999,Female,1569|3494|2141
640,user_000640,mvHVXf,1963,Female,1673|34|778
641,user_000641,F957nu,1973,Female,923|1193|39
642,user_000642,kIkycC,1961,Female,1721|260|24
643,user_000643,cBH7LS,1990,Male,2976|223|2997
644,user_000644,7wHhi1,1952,Male,913|2355|2291
645,user_000645,acrqkI,1997,Female,3077|1208|2324
646,user_000646,wsEJeS,1991,Other,3704|1372|2344
647,user_000647,7Bldu1,1951,Female,1382|204|2912
648,user_000648,nbG3ps,1985,Female,1673|3510|3624
649,user_000649,4h2mUy,2000,Other,2858|1206|1268
650,user_000650,pUPBUC,1981,Male,3452|3753|2144
651,user_000651,IxabgY,1953,Other,1198|3688|1953
652,user_000652,hAmAtr,1966,Female,733|1339|780
653,user_000653,hqmtqc,1972,Male,2688|3176|2686
654,user_000654,tHLJc7,1994,Male,1131|1597|2571
655,user_000655,0kOUuW,2007,Other,509|1394|1354
656,user_000656,zx3Ym8,2008,Female,903|1276|905
657,user_000657,FGo4QH,1972,Male,2390|3114|2716
658,user_000658,bCIwoI,1958,Male,1784|2329|2997
659,user_000659,Wa9bdU,1975,Female,2106|2000|2302
660,user_000660,Hjwwtx,1954,Male,2455|3198|1233
661,user_000661,2hCNL5,2000,Female,1953|3037|1242
662,user_000662,h34PB3,1965,Female,170|165|2048
663,user_000663,ePmmUg,1981,Female,1971|2288|2455
664,user_000664,V3Bdw5,1955,Other,3362|2396|2716
665,user_000665,i6hOC0,1953,Female,2003|1219|1387
666,user_000666,tbuTG1,1992,Female,2324|2966|1682
667,user_000667,28TbAB,2008,Female,2716|3785|1266
668,user_000668,glxyZk,1993,Male,474|457|1197
669,user_000669,Z2cgZ5,1991,Male,2762|1921|188
670,user_000670,6b80tC,1998,Female,1230|1148|912
671,user_000671,VYGEtP,1953,Male,1197|1272|969
672,user_000672,aBF5FC,1986,Female,2791|3675|2987
673,user_000673,qIDJpu,1980,Male,1365|3451|211
674,user_000674,Nh5Afw,1960,Female,1259|1196|3421
675,user_000675,Ex7qVr,1985,Male,2541|2759|1953
676,user_000676,mwMx7Y,1981,Male,2268|2371|1213
677,user_000677,EwYSTa,1980,Male,906|1358|3055
678,user_000678,PJSJw6,1998,Other,3386|3868|1013
679,user_000679,tKaTSV,1950,Male,1036|1225|3421
680,user_000680,ZhKmon,1966,Male,785|1127|527
681,user_000681,4PMeHN,1962,Male,1193|908|1033
682,user_000682,N1xrLa,1973,Female,919|2997|1258
683,user_000683,JOuNAJ,1967,Female,3107|2353|474
684,user_000684,WRhE6i,1957,Female,3360|19|3159
685,user_000685,LXuVrs,1967,Female,1198|2262|3512
686,user_000686,pYmNws,2006,Male,3178|733|480
687,user_000687,xRVmwd,1991,Female,1214|543|1610
688,user_000688,RTzoCH,1962,Male,1196|3339|3134
689,user_000689,NVFinN,1952,Male,1094|1371|1339
690,user_000690,EboR2i,1960,Female,457|1097|592
691,user_000691,WpNt5y,1951,Male,1676|265|2997
692,user_000692,c7OMyG,1953,Male,3115|2502|380
693,user_000693,4Szjk7,1992,Female,3893|1231|3072
694,user_000694,sBXBNQ,1976,Female,1732|235|2959
695,user_000695,AYIST7,2006,Other,2846|1676|1876
696,user_000696,51GMJY,1955,Male,1921|2700|3125
697,user_000697,k7StuM,1961,Female,298|1299|2804
698,user_000698,6HEEkQ,1996,Female,1073|235|1729
699,user_000699,TV2TGs,1978,Male,161|3160|1213
700,user_000700,ivzGNC,1984,Male,2571|2827|1584
701,user_000701,2NlUxd,1951,Male,2916|1721|223
702,user_000702,8vR2rL,1970,Male,3668|1302|951
703,user_000703,pSFMw8,1955,Male,1282|3251|2160
704,user_000704,MzGpJ7,1987,Female,2333|3185|2599
705,user_000705,YOsDtU,1999,Male,3930|2324|653
706,user_000706,sDmtVX,1970,Female,593|34|314
707,user_000707,IhyBNW,1973,Male,457|589|3148
708,user_000708,NbFK3q,1991,Other,2791|3675|589
709,user_000709,cX66zG,1971,Male,2261|3535|2867
710,user_000710,Dx0J5z,1968,Male,527|1729|2001
711,user_000711,IO0UAK,1977,Other,3022|919|1206
712,user_000712,RXIMEU,1997,Male,3256|858|2001
713,user_000713,eVTqRn,1981,Male,1408|1876|527
714,user_000714,vEra2j,1974,Male,2141|2490|2161
715,user_000715,XzBhw9,1984,Male,3114|3683|3811
716,user_000716,Rr8tx0,1993,Male,762|296|23
717,user_000717,YLqQFM,1955,Female,589|1961|1580
718,user_000718,lq3D10,2009,Female,101|16|3006
719,user_000719,XixMfT,1963,Female,2944|1278|2542
720,user_000720,78oW3a,1962,Female,1221|1387|1396
721,user_000721,fuUHxu,2005,Female,628|733|3089
722,user_000722,Uw2DuD,1976,Male,527|2391|50
723,user_000723,3Nzi4L,1983,Male,1249|1580|3578
724,user_000724,RO6Npy,1958,Male,457|265|587
725,user_000725,WnZHpS,1963,Male,1617|1230|1041
726,user_000726,cRQEZQ,1992,Female,1393|1680|2171
727,user_000727,7tKYjM,1996,Other,1189|1270|215
728,user_000728,EotLx5,2003,Female,1247|350|2804
729,user_000729,5Gfbqw,1987,Female,2987|1259|1221
730,user_000730,Fl9Fsh,1995,Male,474|589|1259
731,user_000731,26Upoq,1963,Female,1516|1881|3570
732,user_000732,RKzDYO,1974,Male,2470|3552|3317
733,user_000733,tgbu4g,1991,Other,246|3873|3504
734,user_000734,3455TK,1992,Male,3487|2959|2701
735,user_000735,n3N3u3,1988,Other,2916|587|1892
736,user_000736,SMB5tZ,1955,Male,2683|593|3173
737,user_000737,uRTKyU,1998,Female,1251|3328|318
738,user_000738,m54Mwr,1955,Female,3513|3753|3141
739,user_000739,gBEVOa,1995,Male,524|1721|3584
740,user_000740,WXj9qv,2009,Female,1673|2291|110
741,user_000741,QQVYKh,1994,Male,1258|2668|1407
742,user_000742,nbEiIf,1989,Male,3745|541|2455
743,user_000743,fQSxBx,1972,Male,314|2302|1285
744,user_000744,SdhpUK,1977,Male,2528|1214|69
745,user_000745,CU92ZZ,1977,Male,3908|3946|3948
746,user_000746,t0dbYm,1972,Female,477|1608|3418
747,user_000747,7EDTHy,1953,Male,3889|1858|1921
748,user_000748,jbcHNd,1975,Male,608|2968|296
749,user_000749,1l04oO,1982,Other,2791|2288|1288
750,user_000750,OStdv6,1992,Male,1296|923|593
751,user_000751,dvm2Nf,1980,Female,2160|2261|3753
752,user_000752,mYCVhV,1999,Male,3949|1147|3476
753,user_000753,8Ewzst,1951,Male,2959|2581|3555
754,user_000754,QQxyeG,1954,Male,1127|919|3510
755,user_000755,ITRunJ,1986,Male,1172|923|1198
756,user_000756,1TK2vj,2007,Male,1233|3702|1951
757,user_000757,6nahQ9,1967,Male,490|2167|225
758,user_000758,lGBC1I,2002,Female,32|318|110
759,user_000759,OMYF4Q,1963,Male,708|1674|222
760,user_000760,mfTqiQ,1994,Female,1193|356|1204
761,user_000761,8svWJX,1963,Male,2582|2571|1
762,user_000762,xUC798,1964,Female,3033|10|3175
763,user_000763,T5GdDd,2001,Male,1196|3911|1287
764,user_000764,IJQMLz,2007,Female,2762|2524|2043
765,user_000765,2kAbSS,1952,Female,1445|2174|2716
766,user_000766,l2tdoC,2004,Male,1079|3422|2134
767,user_000767,gPkW2J,1959,Male,2183|2871|1212
768,user_000768,oFblON,1979,Male,1837|1791|1777
769,user_000769,yprvGW,1994,Female,3101|905|1284
770,user_000770,A6Hxw7,1982,Male,2110|3688|1241
771,user_000771,AhW0JB,1981,Male,3578|2948|908
772,user_000772,Yb7z0P,1989,Male,260|3510|589
773,user_000773,PBwEmR,1981,Female,2571|3554|2434
774,user_000774,xQQLzm,1951,Male,2278|3148|3510
775,user_000775,MZiW6w,1960,Male,3753|3511|2858
776,user_000776,2g3cnw,1990,Female,260|3421|905
777,user_000777,p6ePxV,2005,Male,110|12|3753
778,user_000778,DV4y4F,1964,Male,1198|2278|2000
779,user_000779,nKAkBJ,1997,Female,24|3175|2628
780,user_000780,S4D6oF,2003,Male,2145|2161|923
781,user_000781,gNidfB,1953,Male,3418|1037|1912
782,user_000782,grb0sP,1956,Male,3289|3510|3002
783,user_000783,21LBMv,2001,Other,1|1916|1377
784,user_000784,sVIR83,2004,Male,2979|318|2827
785,user_000785,fErwM2,1966,Male,1866|692|2692
786,user_000786,ScAgFN,1973,Female,379|2628|1196
787,user_000787,mnzscz,1969,Male,3178|1748|866
788,user_000788,XjsKed,1979,Male,1268|110|2572
789,user_000789,RUen4y,2009,Male,2959|589|2918
790,user_000790,qGfv0O,1964,Female,1240|1270|3513
791,user_000791,FJnjnP,1975,Male,912|3101|2762
792,user_000792,8uEgqv,2000,Female,1673|3700|3786
793,user_000793,WaY3jb,1977,Female,2021|1620|610
794,user_000794,UCDVNK,1973,Female,1307|539|1238
795,user_000795,ObSMgi,1982,Female,36|356|1641
796,user_000796,OF82T2,1998,Male,2858|235|3341
797,user_000797,FhlHgP,1987,Male,1210|2406|207
798,user_000798,NVvKb7,1991,Other,1059|1073|1967
799,user_000799,B96lEc,1987,Other,1198|3481|3124
800,user_000800,W6k59O,2000,Male,2782|3054|906
801,user_000801,P2K6Zx,1959,Male,1956|55|428
802,user_000802,fOcPuR,2001,Female,155|1674|1275
803,user_000803,JFYBBi,1950,Male,1610|3208|260
804,user_000804,9Hy3W4,1953,Male,2804|527|2395
805,user_000805,719R8c,1999,Male,3623|2822|2688
806,user_000806,PjFAmR,1959,Male,2689|1361|260
807,user_000807,Hu4fMZ,2000,Other,524|3409|2810
808,user_000808,2ImekC,1999,Male,2717|1221|3793
809,user_000809,x9xFcd,1965,Female,1249|11|543
810,user_000810,f2vnE9,1957,Male,745|1580|1173
811,user_000811,NmMWMq,1992,Female,1411|1224|318
812,user_000812,vXdNUS,2001,Female,3484|3176|1911
813,user_000813,V19GWo,1987,Male,3358|1517|2671
814,user_000814,dZgnL6,1970,Male,2161|1210|590
815,user_000815,Lu6aBh,1976,Female,2987|223|2712
816,user_000816,LL365e,1977,Male,2454|1265|1230
817,user_000817,RV8puH,1982,Female,10|2571|2108
818,user_000818,T5H3HA,1988,Male,2997|2490|1259
819,user_000819,5hjINL,1967,Female,1147|2353|3578
820,user_000820,RMzt7L,1983,Male,1206|737|1240
821,user_000821,LmMjS9,1953,Female,3880|3913|3910
822,user_000822,2LFW0q,1951,Female,3253|2003|946
823,user_000823,iJRKAe,1970,Male,2291|101|2915
824,user_000824,nVJ4Kd,1985,Other,2302|1097|1968
825,user_000825,51RYEc,1959,Male,910|928|1247
826,user_000826,rZtZWo,1955,Female,1111|1147|581
827,user_000827,E8bwQ3,1964,Other,1344|923|2313
828,user_000828,YwztuS,1972,Male,3269|2671|3825
829,user_000829,G25sJY,2009,Male,2691|920|2797
830,user_000830,Q05wmT,1977,Male,1081|1301|1258
831,user_000831,anrKaQ,2008,Male,1589|608|1286
832,user_000832,43OCqT,1979,Male,368|3398|2396
833,user_000833,SlpPDC,1977,Other,527|1704|316
834,user_000834,MM4yuI,1978,Male,1569|1722|2080
835,user_000835,jgGr7W,1987,Female,1301|1617|2857
836,user_000836,MPeHkt,1953,Male,1035|3273|3893
837,user_000837,hICFz6,1982,Male,913|1387|318
838,user_000838,e0IuqF,1958,Female,3118|2678|3623
839,user_000839,cuQyeA,1954,Female,963|3591|851
840,user_000840,i9hn4J,2005,Male,3022|2463|2739
841,user_000841,HGlbNB,2003,Male,3751|3173|2391
842,user_000842,5VnQMD,1991,Male,3911|2959|1213
843,user_000843,lLNnFB,1979,Female,1196|2111|3152
844,user_000844,Q9ngiq,1983,Male,474|926|3911
845,user_000845,OMrDR9,1968,Female,161|508|73
846,user_000846,wFd0ob,1999,Male,2403|2247|1193
847,user_000847,2YVeDN,1989,Male,1073|1259|3072
848,user_000848,nwEQDy,1990,Male,2321|1885|1270
849,user_000849,98nEuh,1999,Female,671|1269|2003
850,user_000850,pu7zkR,1986,Male,1334|1673|45
851,user_000851,vRdyUu,1953,Male,2396|1206|3698
852,user_000852,H1sp3N,1986,Female,2174|2108|1307
853,user_000853,Kmq7Mr,1968,Male,1197|592|260
854,user_000854,cgmYLv,1972,Female,3044|1265|3107
855,user_000855,DJVrhh,1965,Male,955|1097|3608
856,user_000856,mD6nZ4,2009,Male,3298|1284|3783
857,user_000857,TRBsid,2009,Female,1292|1212|916
858,user_000858,Mee9uT,1959,Male,3702|1219|3504
859,user_000859,FKUNfs,2004,Male,2792|2455|2003
860,user_000860,Raw7ME,1978,Female,1198|3908|3826
861,user_000861,LJvEiU,1990,Male,1663|1965|1307
862,user_000862,hcXOe0,2006,Female,2351|3298|2858
863,user_000863,njc26Q,1959,Female,2000|2947|1215
864,user_000864,MSWYQN,1981,Male,541|1086|3302
865,user_000865,yFqCno,1992,Male,1374|1188|1
866,user_000866,WnxtEF,1952,Other,3793|3510|3624
867,user_000867,EfoRDv,2005,Female,2145|1292|908
868,user_000868,xpzbIP,1990,Male,2867|1407|1346
869,user_000869,XYROt2,1951,Male,1388|2792|603
870,user_000870,6YiJtz,1969,Female,2352|1193|3524
871,user_000871,u4VCvc,2002,Male,2485|2706|2699
872,user_000872,iRUA2G,1984,Female,2916|3897|3030
873,user_000873,wOejM0,1967,Female,1183|1019|475
874,user_000874,SEcD4z,2001,Male,969|2664|260
875,user_000875,WBRaDL,1973,Male,3863|2125|3948
876,user_000876,J35iF3,1978,Male,2406|608|745
877,user_000877,Npx70W,1984,Male,3107|466|260
878,user_000878,ODrNKc,2006,Female,2600|32|3751
879,user_000879,CfpSG7,1969,Female,3814|912|1513
880,user_000880,kGO5mL,1984,Male,1921|1876|2710
881,user_000881,1TnXhi,1971,Female,3504|2797|3863
882,user_000882,ZmzotM,1974,Female,185|1584|2628
883,user_000883,jDe6T0,1993,Male,1208|1171|3897
884,user_000884,4EDxVm,1964,Female,608|3408|3081
885,user_000885,SjtO4j,1978,Female,246|256|1584
886,user_000886,tkbjEk,1979,Female,3915|3795|3788
887,user_000887,G02DNN,1995,Male,50|2390|1704
888,user_000888,HQE0Ms,2000,Male,2396|595|2142
889,user_000889,19HnJ4,1961,Male,1956|2080|2203
890,user_000890,EPCeP9,1958,Male,780|1485|1407
891,user_000891,tSHbdP,1961,Male,2721|1265|2600
892,user_000892,6Payc9,1969,Female,260|1240|1210
893,user_000893,4e9bWw,1994,Male,3863|3300|3901
894,user_000894,lpviHX,1974,Male,316|3578|1407
895,user_000895,aitYBG,1975,Female,345|1784|2369
896,user_000896,DQAqZ1,1970,Female,2806|3882|3301
897,user_000897,Ns8KOc,1968,Female,1179|161|46
898,user_000898,TIFh1H,2002,Other,648|1968|3510
899,user_000899,cWRHGw,1970,Female,1721|3479|2908
900,user_000900,mHN8hf,1993,Female,2692|2336|1193
901,user_000901,7NJyyH,1968,Female,1617|3675|3624
902,user_000902,5cucY4,1995,Female,2070|913|2757
903,user_000903,dUcz26,1950,Male,3081|2749|1231
904,user_000904,vtPdrc,1992,Male,1089|2423|1036
905,user_000905,CNQav3,1951,Female,232|2528|3751
906,user_000906,jyL1zn,1972,Male,2028|2541|3702
907,user_000907,SkPCNL,1969,Female,898|1267|1193
908,user_000908,VxVbW7,1986,Male,527|1345|593
909,user_000909,mGVh4s,1993,Female,1252|908|1178
910,user_000910,iSeuCC,2004,Female,2728|1304|1957
911,user_000911,B5uTOZ,1969,Female,151|1544|1127
912,user_000912,jUEL9B,1964,Male,3566|2797|1449
913,user_000913,fCVY9O,1960,Female,1374|1242|1376
914,user_000914,VBvl3Q,1983,Female,36|1198|920
915,user_000915,vTwKir,1972,Male,780|527|1259
916,user_000916,JTlJbn,1992,Male,296|589|2997
917,user_000917,bgOStK,1969,Female,2019|318|480
918,user_000918,5f6mpw,1969,Male,440|2828|1580
919,user_000919,lCRG77,1981,Female,3927|2133|3819
920,user_000920,LElWgD,2006,Female,3159|2706|3745
921,user_000921,4W2L2a,2009,Other,2028|2987|2396
922,user_000922,GuZOoM,1968,Female,2273|1673|2433
923,user_000923,hywTRU,2005,Female,1885|176|3679
924,user_000924,Qr72l4,1957,Male,1287|265|3114
925,user_000925,HRs1eB,1979,Male,1097|1287|3916
926,user_000926,jIFOeb,1984,Male,2137|1580|2355
927,user_000927,Wrwg3w,1959,Male,1060|2683|2875
928,user_000928,NBrm2Q,2000,Female,2915|1278|1357
929,user_000929,zqis6K,1994,Female,1263|81|1304
930,user_000930,JpZ5pD,1959,Female,1215|1198|457
931,user_000931,z2Dwxd,1953,Male,900|838|3307
932,user_000932,HZBhCV,1973,Male,593|745|2357
933,user_000933,GosF6u,2009,Male,3751|110|277
934,user_000934,jUg5m4,1970,Female,1653|2496|3111
935,user_000935,HtIauf,1953,Male,165|858|1834
936,user_000936,x7t5M9,2004,Male,3882|1210|2394
937,user_000937,BMnvM3,2008,Male,173|3358|2353
938,user_000938,ca6l2C,1977,Male,3751|3424|1285
939,user_000939,pLD09i,1987,Male,1270|1394|3948
940,user_000940,dLQkAj,1961,Male,3298|3174|356
